id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
22568,2014-09-16,48,,14.0,,14.0,1.0,2014.0,1.0,1.0,96959,Levoberezhnoe,8055810
15440,2014-02-26,68,48.0,2.0,4.0,8.0,2.0,1957.0,3.0,8.0,1359171,Alekseevskoe,15500000
23314,2014-10-07,36,18.0,21.0,3.0,22.0,5.0,1985.0,1.0,9.0,48439,Zjablikovo,6600000
20164,2014-06-26,35,19.0,2.0,3.0,12.0,5.0,1974.0,1.0,10.0,43795,Pechatniki,5750000
9226,2013-07-16,60,44.0,3.0,3.0,9.0,1.0,1971.0,3.0,6.0,41504,Beskudnikovskoe,9700000
10382,2013-09-10,24,16.0,1.0,2.0,5.0,2.0,1965.0,1.0,3.0,145576,Caricyno,3725000
27227,2014-12-31,79,,15.0,1.0,17.0,1.0,0.0,3.0,1.0,17790,Poselenie Vnukovskoe,9360387
17483,2014-04-16,40,1.0,12.0,1.0,17.0,1.0,,1.0,1.0,116742,Tverskoe,4400000
29404,2015-04-25,40,38.0,3.0,1.0,4.0,1.0,2015.0,1.0,1.0,2942,Poselenie Filimonkovskoe,3372579
27863,2015-02-11,38,,3.0,,17.0,1.0,2015.0,1.0,1.0,87713,Zapadnoe Degunino,4133322
16360,2014-03-21,35,14.0,4.0,3.0,16.0,1.0,2002.0,1.0,9.0,102618,Juzhnoe Butovo,6250000
19338,2014-06-04,43,27.0,6.0,2.0,9.0,1.0,1972.0,2.0,5.0,81980,Jaroslavskoe,2000000
22894,2014-09-24,55,36.0,3.0,2.0,5.0,2.0,1962.0,3.0,5.0,19940,Nizhegorodskoe,7500000
19061,2014-05-29,46,29.0,4.0,2.0,9.0,1.0,1975.0,2.0,6.0,77878,Orehovo-Borisovo Severnoe,7800000
15492,2014-02-27,51,30.0,12.0,3.0,14.0,1.0,1994.0,2.0,8.0,165727,Mar'ino,7700000
17577,2014-04-18,38,20.0,15.0,2.0,22.0,1.0,1996.0,1.0,10.0,165727,Mar'ino,6100000
15072,2014-02-17,42,17.0,4.0,3.0,17.0,1.0,1998.0,1.0,13.0,61039,Ramenki,9450000
14146,2014-01-27,123,67.0,2.0,1.0,30.0,4.0,2012.0,3.0,10.0,57995,Sokol,12500000
22819,2014-09-23,71,49.0,3.0,3.0,9.0,1.0,1977.0,3.0,6.0,178264,Jasenevo,2000000
17103,2014-04-08,76,73.0,10.0,1.0,17.0,1.0,2015.0,3.0,1.0,247469,Nekrasovka,7401100
21722,2014-08-21,58,32.0,8.0,3.0,16.0,1.0,1982.0,2.0,10.0,112221,Chertanovo Juzhnoe,10900000
11520,2013-10-24,45,32.0,3.0,2.0,9.0,5.0,1966.0,2.0,5.0,57107,Timirjazevskoe,6200000
27851,2015-02-11,62,33.0,8.0,2.0,14.0,1.0,2006.0,2.0,11.0,102828,Kosino-Uhtomskoe,3000000
10497,2013-09-13,53,32.0,14.0,3.0,17.0,1.0,1988.0,2.0,9.0,130229,Moskvorech'e-Saburovo,8500000
16549,2014-03-26,45,28.0,4.0,2.0,5.0,1.0,1965.0,2.0,5.0,145576,Caricyno,6450000
21407,2014-08-11,56,34.0,7.0,3.0,8.0,2.0,1956.0,2.0,8.0,112804,Filevskij Park,13000000
2170,2012-05-15,38,20.0,6.0,,,,,,,102828,Kosino-Uhtomskoe,2500000
15115,2014-02-18,33,17.0,10.0,2.0,12.0,2.0,1962.0,1.0,7.0,1359171,Alekseevskoe,7750000
24856,2014-11-18,47,31.0,1.0,2.0,14.0,5.0,1970.0,2.0,9.0,175518,Rostokino,7500000
1596,2012-03-20,56,31.0,2.0,,,,,,,57107,Timirjazevskoe,1000000
10308,2013-09-05,63,,6.0,,1.0,1.0,,2.0,12.0,247469,Nekrasovka,5903808
13657,2014-01-13,51,,5.0,,17.0,1.0,1.0,2.0,1.0,17790,Poselenie Vnukovskoe,5488063
20618,2014-07-05,75,51.0,2.0,3.0,5.0,2.0,1959.0,3.0,7.0,83369,Rjazanskij,9500000
11339,2013-10-18,57,34.0,3.0,2.0,5.0,2.0,1958.0,2.0,8.0,111023,Ochakovo-Matveevskoe,3000000
11312,2013-10-17,60,1.0,23.0,1.0,1.0,4.0,2013.0,2.0,1.0,156377,Strogino,11340000
22196,2014-09-04,39,22.0,6.0,3.0,12.0,5.0,1965.0,2.0,7.0,106445,Gagarinskoe,10500000
11618,2013-10-28,37,37.0,9.0,3.0,9.0,1.0,2013.0,1.0,1.0,53786,Severnoe Tushino,7879212
26943,2014-12-20,40,19.0,18.0,3.0,24.0,1.0,2006.0,1.0,10.0,102828,Kosino-Uhtomskoe,6300000
20367,2014-06-30,30,15.0,8.0,2.0,12.0,1.0,1972.0,1.0,6.0,112221,Chertanovo Juzhnoe,4900000
17409,2014-04-15,32,16.0,3.0,2.0,9.0,1.0,1971.0,1.0,7.0,111874,Chertanovo Central'noe,3000000
20698,2014-07-09,32,17.0,10.0,3.0,12.0,5.0,1969.0,1.0,9.0,143661,Troickij okrug,3850000
16238,2014-03-19,72,43.0,12.0,2.0,17.0,1.0,1992.0,3.0,10.0,105663,Juzhnoe Tushino,10900000
24554,2014-11-11,61,,6.0,,20.0,1.0,0.0,2.0,1.0,17790,Poselenie Vnukovskoe,8093879
15787,2014-03-06,32,20.0,2.0,2.0,5.0,5.0,1964.0,1.0,5.0,76670,Zjuzino,5100000
26294,2014-12-12,58,38.0,6.0,2.0,9.0,1.0,1975.0,3.0,5.0,89971,Ljublino,1000000
14313,2014-01-29,56,32.0,5.0,3.0,14.0,1.0,1994.0,2.0,10.0,102618,Juzhnoe Butovo,8700000
17507,2014-04-16,73,44.0,12.0,2.0,16.0,1.0,1977.0,3.0,10.0,77878,Orehovo-Borisovo Severnoe,11700000
21954,2014-08-27,64,46.0,7.0,3.0,9.0,1.0,1975.0,4.0,6.0,61396,Otradnoe,10300000
26642,2014-12-17,59,44.0,9.0,3.0,9.0,1.0,1970.0,3.0,5.0,78507,Kuncevo,10400000
18324,2014-05-12,57,38.0,5.0,2.0,5.0,5.0,1961.0,3.0,5.0,155427,Horoshevo-Mnevniki,4500000
3254,2012-08-20,32,16.0,1.0,,,,,,,28179,Basmannoe,4800000
17652,2014-04-21,84,45.0,11.0,,16.0,1.0,1999.0,3.0,10.0,105663,Juzhnoe Tushino,11800000
15911,2014-03-12,76,46.0,14.0,,17.0,1.0,1986.0,3.0,10.0,61039,Ramenki,4000000
24769,2014-11-14,42,28.0,3.0,3.0,4.0,2.0,1960.0,2.0,6.0,55125,Babushkinskoe,7250000
5961,2013-02-07,43,30.0,3.0,,,,,,,61039,Ramenki,1000000
12676,2013-12-02,56,31.0,10.0,,17.0,1.0,1983.0,2.0,10.0,1716730,Birjulevo Vostochnoe,3000000
10618,2013-09-19,53,30.0,6.0,3.0,12.0,1.0,1980.0,2.0,8.0,165727,Mar'ino,7700000
20273,2014-06-27,38,19.0,6.0,2.0,16.0,1.0,1981.0,1.0,8.0,85956,Sokol'niki,7000000
24205,2014-10-31,41,21.0,6.0,2.0,12.0,1.0,1975.0,1.0,8.0,86206,Bibirevo,7000000
24144,2014-10-29,103,34.0,3.0,1.0,40.0,4.0,2012.0,2.0,32.0,1362363,Akademicheskoe,22052872
24863,2014-11-18,37,19.0,13.0,2.0,14.0,1.0,1970.0,1.0,9.0,155427,Horoshevo-Mnevniki,7850000
19305,2014-06-03,75,44.0,14.0,3.0,17.0,1.0,1988.0,3.0,10.0,94564,Golovinskoe,1000000
18552,2014-05-17,53,30.0,8.0,2.0,12.0,1.0,1983.0,2.0,8.0,27992,Juzhnoe Medvedkovo,9500000
26722,2014-12-18,63,63.0,3.0,1.0,17.0,1.0,2015.0,2.0,10.0,17790,Poselenie Vnukovskoe,7912673
3941,2012-09-28,25,10.0,,,,,,,,94564,Golovinskoe,2000000
18300,2014-05-11,48,1.0,13.0,1.0,25.0,2.0,2014.0,1.0,1.0,26943,Mar'ina Roshha,5335000
13257,2013-12-19,75,45.0,5.0,2.0,16.0,2.0,1981.0,3.0,10.0,156377,Strogino,2000000
29024,2015-04-09,39,39.0,3.0,1.0,3.0,1.0,2015.0,1.0,1.0,5740,Poselenie Pervomajskoe,4008200
28669,2015-03-27,81,48.0,6.0,2.0,14.0,1.0,1994.0,3.0,8.0,1318695,Vyhino-Zhulebino,11300000
16653,2014-03-27,51,29.0,4.0,2.0,22.0,1.0,1984.0,2.0,8.0,77878,Orehovo-Borisovo Severnoe,8300000
12716,2013-12-02,55,22.0,17.0,1.0,22.0,4.0,2012.0,1.0,14.0,1359171,Alekseevskoe,3752800
23193,2014-10-01,30,18.0,1.0,2.0,5.0,2.0,1961.0,1.0,5.0,108171,Zamoskvorech'e,8700000
1723,2012-03-29,35,17.0,1.0,,,,,,,125354,Chertanovo Severnoe,5250000
27730,2015-02-05,37,16.0,19.0,3.0,21.0,4.0,2007.0,1.0,9.0,83844,Obruchevskoe,8900000
19875,2014-06-20,67,40.0,9.0,2.0,16.0,1.0,1983.0,3.0,8.0,153248,Kotlovka,12100000
15589,2014-03-01,30,17.0,3.0,,9.0,1.0,1966.0,1.0,6.0,123000,Kon'kovo,7000000
16813,2014-04-01,38,38.0,14.0,1.0,17.0,1.0,0.0,1.0,0.0,125111,Solncevo,3856022
19701,2014-06-17,78,46.0,3.0,,16.0,1.0,1977.0,3.0,10.0,68630,Lianozovo,12800000
1605,2012-03-21,61,21.0,2.0,,,,,,,105663,Juzhnoe Tushino,7038000
16503,2014-03-25,39,16.0,2.0,2.0,9.0,1.0,2008.0,1.0,8.0,102618,Juzhnoe Butovo,2070000
29508,2015-04-30,32,21.0,7.0,2.0,9.0,5.0,1963.0,1.0,5.0,130396,Cheremushki,7200000
16820,2014-04-01,55,55.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,116742,Tverskoe,4582197
18600,2014-05-19,60,44.0,7.0,3.0,9.0,1.0,1972.0,3.0,6.0,1362363,Akademicheskoe,8500000
17786,2014-04-23,78,46.0,14.0,3.0,22.0,1.0,1987.0,3.0,10.0,123000,Kon'kovo,15250000
2665,2012-06-27,76,45.0,7.0,,,,,,,165727,Mar'ino,10800000
25201,2014-11-24,15,11.0,5.0,3.0,5.0,2.0,1962.0,1.0,1.0,118945,Vostochnoe Izmajlovo,2000000
19676,2014-06-16,70,37.0,3.0,1.0,32.0,4.0,2012.0,2.0,11.0,1452550,Bogorodskoe,5200000
18979,2014-05-27,42,18.0,13.0,2.0,24.0,1.0,2007.0,1.0,10.0,102828,Kosino-Uhtomskoe,7000000
19744,2014-06-17,127,68.0,6.0,3.0,27.0,6.0,2011.0,4.0,10.0,155427,Horoshevo-Mnevniki,9840000
6708,2013-03-22,54,37.0,6.0,,,,,,,102590,Danilovskoe,9000000
24686,2014-11-13,38,22.0,7.0,2.0,9.0,5.0,1965.0,2.0,7.0,1452550,Bogorodskoe,6200000
23569,2014-10-15,52,30.0,7.0,3.0,12.0,1.0,1980.0,2.0,8.0,156377,Strogino,10550000
11858,2013-11-06,56,34.0,3.0,2.0,10.0,2.0,1958.0,2.0,8.0,21040,Dorogomilovo,11900000
24768,2014-11-14,43,1.0,8.0,1.0,17.0,1.0,2014.0,1.0,1.0,7341,Poselenie Moskovskij,5396660
10233,2013-09-02,41,20.0,8.0,3.0,12.0,1.0,1986.0,1.0,8.0,103746,Metrogorodok,5600000
14619,2014-02-05,41,21.0,5.0,3.0,12.0,1.0,1974.0,1.0,8.0,77878,Orehovo-Borisovo Severnoe,6900000
16224,2014-03-19,39,17.0,17.0,,17.0,1.0,2008.0,1.0,8.0,122873,Severnoe,1200000
15018,2014-02-14,34,17.0,11.0,3.0,12.0,1.0,1981.0,1.0,6.0,87713,Zapadnoe Degunino,4000000
22246,2014-09-05,45,27.0,6.0,3.0,12.0,1.0,1972.0,2.0,6.0,85956,Sokol'niki,10270000
14979,2014-02-13,32,18.0,1.0,2.0,9.0,1.0,1973.0,1.0,6.0,43795,Pechatniki,4500000
5587,2012-12-30,40,40.0,9.0,,,,,,,39873,Poselenie Shherbinka,3180200
21672,2014-08-19,42,20.0,9.0,1.0,18.0,2.0,2015.0,1.0,10.0,125354,Chertanovo Severnoe,6461184
4854,2012-11-21,60,,7.0,,,,,,,247469,Nekrasovka,5760000
28189,2015-03-03,35,19.0,5.0,3.0,5.0,2.0,1958.0,1.0,8.0,85083,Sokolinaja Gora,6000000
13054,2013-12-12,100,100.0,20.0,1.0,20.0,6.0,2014.0,3.0,0.0,61039,Ramenki,16743420
30281,2015-06-16,69,69.0,11.0,1.0,11.0,1.0,0.0,2.0,1.0,13890,Poselenie Sosenskoe,5786550
16664,2014-03-28,51,51.0,2.0,1.0,17.0,1.0,2014.0,2.0,1.0,247469,Nekrasovka,5687000
29556,2015-05-06,76,45.0,8.0,3.0,17.0,1.0,1990.0,3.0,10.0,101708,Juzhnoportovoe,13900000
21422,2014-08-11,98,63.0,8.0,4.0,18.0,1.0,1982.0,4.0,10.0,64317,Lomonosovskoe,19850000
22646,2014-09-18,32,19.0,5.0,3.0,9.0,1.0,1980.0,1.0,5.0,61396,Otradnoe,6000000
9517,2013-07-30,38,37.0,7.0,,,,,,,247469,Nekrasovka,3797986
15563,2014-02-28,37,,8.0,1.0,17.0,4.0,2017.0,1.0,1.0,132349,Novo-Peredelkino,3623354
185,2011-10-24,43,27.0,6.0,,,,,,,155427,Horoshevo-Mnevniki,1000000
9170,2013-07-12,57,33.0,11.0,2.0,22.0,5.0,1979.0,2.0,10.0,38075,Silino,2000000
30216,2015-06-09,117,66.0,1.0,1.0,2.0,6.0,2015.0,4.0,1.0,116742,Tverskoe,7872108
20037,2014-06-24,76,,16.0,,16.0,1.0,2014.0,3.0,1.0,9553,Poselenie Voskresenskoe,7514340
28653,2015-03-26,125,67.0,16.0,1.0,16.0,6.0,2009.0,3.0,15.0,113897,Troparevo-Nikulino,17810560
15026,2014-02-14,39,,17.0,,17.0,1.0,0.0,1.0,1.0,7341,Poselenie Moskovskij,3559870
18688,2014-05-21,75,71.0,3.0,1.0,17.0,1.0,2014.0,3.0,1.0,247469,Nekrasovka,6750000
9523,2013-07-30,56,35.0,4.0,2.0,14.0,2.0,1958.0,2.0,7.0,75377,Hamovniki,17000000
29214,2015-04-17,41,41.0,7.0,1.0,10.0,1.0,0.0,1.0,1.0,13890,Poselenie Sosenskoe,4051730
8976,2013-07-05,74,,2.0,,,,,,,7341,Poselenie Moskovskij,7004333
22711,2014-09-19,48,30.0,9.0,3.0,12.0,1.0,1976.0,2.0,7.0,143661,Troickij okrug,4000000
18283,2014-05-08,39,37.0,2.0,1.0,9.0,6.0,2015.0,1.0,1.0,2942,Poselenie Filimonkovskoe,3020626
21928,2014-08-27,54,32.0,5.0,3.0,17.0,1.0,2007.0,2.0,9.0,96959,Levoberezhnoe,9700000
26496,2014-12-16,30,16.0,3.0,2.0,8.0,2.0,1960.0,1.0,7.0,122862,Izmajlovo,5600000
13406,2013-12-25,52,27.0,5.0,3.0,16.0,5.0,1993.0,2.0,11.0,157010,Ivanovskoe,8800000
10327,2013-09-06,58,34.0,7.0,4.0,17.0,1.0,1998.0,2.0,10.0,165727,Mar'ino,8000000
12873,2013-12-06,52,30.0,12.0,3.0,11.0,1.0,1974.0,2.0,8.0,86206,Bibirevo,8500000
4205,2012-10-13,31,21.0,2.0,,,,,,,78810,Koptevo,5400000
1772,2012-04-03,44,28.0,3.0,,,,,,,78507,Kuncevo,8450000
22427,2014-09-11,45,28.0,5.0,3.0,5.0,5.0,1966.0,2.0,5.0,55125,Babushkinskoe,6950000
29130,2015-04-15,54,28.0,13.0,3.0,16.0,1.0,2009.0,2.0,8.0,102618,Juzhnoe Butovo,7250000
21851,2014-08-25,60,31.0,10.0,3.0,17.0,4.0,2013.0,2.0,9.0,118843,Prospekt Vernadskogo,3000000
27814,2015-02-09,32,18.0,1.0,2.0,9.0,1.0,1970.0,1.0,6.0,111874,Chertanovo Central'noe,5600000
24423,2014-11-07,121,121.0,20.0,1.0,1.0,1.0,2014.0,4.0,1.0,118843,Prospekt Vernadskogo,20724700
10003,2013-08-22,40,,1.0,1.0,1.0,1.0,,1.0,1.0,5740,Poselenie Pervomajskoe,2400600
26976,2014-12-20,44,29.0,2.0,3.0,5.0,2.0,1964.0,2.0,5.0,12327,Gol'janovo,3000000
21389,2014-08-08,32,19.0,3.0,3.0,9.0,1.0,1969.0,1.0,6.0,43795,Pechatniki,990000
16001,2014-03-13,38,19.0,5.0,3.0,12.0,1.0,2005.0,1.0,7.0,102828,Kosino-Uhtomskoe,5750000
20013,2014-06-23,62,34.0,12.0,3.0,16.0,1.0,1971.0,2.0,9.0,123280,Taganskoe,12700000
18667,2014-05-20,84,53.0,5.0,,5.0,2.0,1931.0,3.0,9.0,102590,Danilovskoe,11000000
24785,2014-11-15,44,28.0,1.0,3.0,9.0,1.0,1969.0,2.0,6.0,12327,Gol'janovo,6200000
1700,2012-03-27,88,,17.0,,,,,,,79576,Losinoostrovskoe,14122380
19320,2014-06-04,65,,7.0,,7.0,1.0,2014.0,2.0,1.0,9553,Poselenie Voskresenskoe,6796640
1179,2012-02-13,56,36.0,8.0,,,,,,,155427,Horoshevo-Mnevniki,10300000
11746,2013-10-31,44,27.0,4.0,2.0,9.0,1.0,1972.0,2.0,6.0,81980,Jaroslavskoe,3000000
27458,2015-01-22,60,38.0,9.0,2.0,9.0,1.0,1979.0,3.0,8.0,73148,Vojkovskoe,12500000
14795,2014-02-10,37,18.0,2.0,3.0,17.0,1.0,2003.0,2.0,7.0,76156,Nagatino-Sadovniki,7800000
8623,2013-06-22,45,21.0,,,,,,,,26943,Mar'ina Roshha,10800000
12656,2013-11-29,91,64.0,1.0,3.0,5.0,2.0,1952.0,4.0,8.0,122862,Izmajlovo,15300000
22714,2014-09-19,36,20.0,4.0,3.0,12.0,5.0,1969.0,1.0,9.0,94564,Golovinskoe,6200000
4694,2012-11-12,43,,10.0,,,,,,,7341,Poselenie Moskovskij,3793049
14142,2014-01-27,38,21.0,7.0,2.0,12.0,5.0,1971.0,2.0,7.0,53786,Severnoe Tushino,6700000
17766,2014-04-23,46,30.0,4.0,,5.0,1.0,1964.0,2.0,5.0,76670,Zjuzino,6200000
3354,2012-08-27,74,45.0,3.0,,,,,,,61039,Ramenki,1000000
4095,2012-10-08,36,21.0,3.0,,,,,,,104410,Veshnjaki,5200000
15923,2014-03-12,75,75.0,2.0,1.0,1.0,1.0,2014.0,2.0,1.0,122862,Izmajlovo,13949000
5850,2013-01-31,60,30.0,,,,,,,,9553,Poselenie Voskresenskoe,5140640
29949,2015-05-26,75,35.0,14.0,1.0,20.0,1.0,2015.0,2.0,19.0,67710,Krylatskoe,11603900
27103,2014-12-24,37,23.0,6.0,2.0,12.0,1.0,1969.0,2.0,6.0,43795,Pechatniki,2000000
19153,2014-05-30,47,27.0,5.0,2.0,5.0,5.0,1952.0,2.0,7.0,142462,Mozhajskoe,6700000
25141,2014-11-22,35,14.0,3.0,3.0,17.0,1.0,2002.0,1.0,9.0,102618,Juzhnoe Butovo,6300000
26909,2014-12-20,34,14.0,10.0,2.0,14.0,1.0,1997.0,1.0,7.0,37807,Savelki,4600000
25626,2014-12-02,38,37.0,14.0,3.0,21.0,4.0,2012.0,1.0,10.0,32071,Staroe Krjukovo,2000000
4080,2012-10-06,39,20.0,2.0,,,,,,,61396,Otradnoe,6000000
17848,2014-04-24,80,80.0,18.0,1.0,1.0,1.0,2014.0,2.0,1.0,156377,Strogino,15124590
22765,2014-09-22,37,20.0,8.0,1.0,19.0,6.0,2016.0,1.0,10.0,39873,Poselenie Shherbinka,3164585
10999,2013-10-04,65,1.0,6.0,,1.0,1.0,1.0,2.0,1.0,9553,Poselenie Voskresenskoe,6176000
5074,2012-12-03,59,59.0,2.0,,,,,,,17790,Poselenie Vnukovskoe,5298657
23721,2014-10-20,65,64.0,3.0,1.0,1.0,1.0,2014.0,3.0,1.0,2942,Poselenie Filimonkovskoe,4446269
14921,2014-02-12,47,30.0,10.0,,12.0,1.0,1979.0,2.0,6.0,78418,Altuf'evskoe,7800000
26983,2014-12-21,53,32.0,16.0,2.0,16.0,1.0,1976.0,2.0,9.0,48439,Zjablikovo,9800000
6028,2013-02-13,74,74.0,3.0,,,,,,,7341,Poselenie Moskovskij,5777460
18661,2014-05-20,51,30.0,5.0,3.0,14.0,1.0,2001.0,2.0,9.0,165727,Mar'ino,3000000
17703,2014-04-22,153,145.0,25.0,1.0,31.0,4.0,2009.0,4.0,19.0,78507,Kuncevo,29000000
20812,2014-07-12,49,34.0,8.0,2.0,9.0,1.0,1969.0,3.0,6.0,53786,Severnoe Tushino,8000000
18896,2014-05-26,41,25.0,2.0,2.0,5.0,1.0,1969.0,2.0,5.0,123000,Kon'kovo,7500000
10816,2013-09-27,35,17.0,2.0,,12.0,1.0,1982.0,1.0,6.0,68630,Lianozovo,5700000
29356,2015-04-23,63,,12.0,,17.0,1.0,0.0,2.0,1.0,17790,Poselenie Vnukovskoe,8067372
13101,2013-12-13,53,30.0,5.0,,14.0,1.0,1986.0,2.0,8.0,48439,Zjablikovo,7800000
23914,2014-10-24,44,30.0,1.0,2.0,5.0,5.0,1961.0,2.0,5.0,153248,Kotlovka,3000000
20432,2014-06-30,67,40.0,6.0,3.0,12.0,2.0,2009.0,3.0,9.0,221709,Krjukovo,6000000
29794,2015-05-19,61,33.0,8.0,3.0,17.0,1.0,2013.0,2.0,12.0,125111,Solncevo,7523000
28073,2015-02-25,39,19.0,10.0,2.0,14.0,1.0,1975.0,1.0,9.0,76156,Nagatino-Sadovniki,6900000
23788,2014-10-21,100,,9.0,,24.0,4.0,,2.0,0.0,61039,Ramenki,27415576
2971,2012-07-24,56,40.0,3.0,,,,,,,73148,Vojkovskoe,8500000
21356,2014-08-07,48,28.0,5.0,2.0,9.0,1.0,1966.0,2.0,6.0,139322,Severnoe Izmajlovo,2000000
13345,2013-12-23,80,80.0,4.0,1.0,1.0,1.0,2013.0,2.0,1.0,156377,Strogino,13152320
29381,2015-04-24,73,47.0,1.0,1.0,3.0,2.0,2017.0,3.0,9.0,8384,Poselenie Novofedorovskoe,3673706
15703,2014-03-04,54,32.0,10.0,,12.0,1.0,1995.0,2.0,9.0,165727,Mar'ino,8500000
6959,2013-04-02,53,28.0,16.0,,,,,,,1716730,Birjulevo Vostochnoe,7100000
13633,2014-01-10,43,29.0,2.0,,5.0,2.0,1961.0,2.0,5.0,57999,Presnenskoe,7000000
18420,2014-05-14,48,31.0,3.0,2.0,9.0,1.0,1968.0,2.0,6.0,105663,Juzhnoe Tushino,7950000
14108,2014-01-24,55,51.0,6.0,1.0,6.0,1.0,2014.0,2.0,0.0,101982,Tekstil'shhiki,10143000
17896,2014-04-25,81,47.0,4.0,2.0,12.0,1.0,2003.0,3.0,10.0,102618,Juzhnoe Butovo,2000000
24776,2014-11-14,92,56.0,2.0,2.0,5.0,2.0,1958.0,3.0,7.0,57405,Preobrazhenskoe,12500000
11231,2013-10-15,62,,7.0,,1.0,1.0,1.0,2.0,1.0,221709,Krjukovo,6514500
13575,2014-01-09,41,20.0,11.0,2.0,14.0,1.0,1989.0,1.0,8.0,221709,Krjukovo,4600000
71,2011-10-05,32,19.0,9.0,,,,,,,86206,Bibirevo,5300000
21589,2014-08-18,80,80.0,15.0,1.0,15.0,1.0,2015.0,3.0,10.0,21155,Mitino,11035006
16626,2014-03-27,90,54.0,2.0,3.0,16.0,5.0,2001.0,4.0,10.0,102618,Juzhnoe Butovo,12500000
22547,2014-09-16,37,19.0,14.0,2.0,17.0,1.0,2003.0,1.0,1.0,81887,Hovrino,7200000
29871,2015-05-22,45,30.0,2.0,2.0,5.0,5.0,1961.0,2.0,5.0,36154,Perovo,6250000
15225,2014-02-19,61,,17.0,,17.0,1.0,2015.0,2.0,10.0,17790,Poselenie Vnukovskoe,5874275
1665,2012-03-24,34,34.0,16.0,,,,,,,73148,Vojkovskoe,5900000
11210,2013-10-14,63,33.0,6.0,3.0,17.0,1.0,2008.0,2.0,12.0,7341,Poselenie Moskovskij,3445000
28342,2015-03-13,32,21.0,6.0,2.0,9.0,5.0,1963.0,1.0,5.0,1452550,Bogorodskoe,3400000
851,2012-01-18,31,19.0,8.0,,,,,,,91100,Donskoe,5300000
26452,2014-12-15,59,38.0,9.0,3.0,9.0,1.0,1967.0,3.0,6.0,31167,Kuz'minki,8300000
21650,2014-08-19,75,44.0,5.0,2.0,17.0,1.0,1992.0,3.0,10.0,76156,Nagatino-Sadovniki,14500000
16298,2014-03-20,43,27.0,4.0,3.0,5.0,1.0,1963.0,2.0,5.0,79576,Losinoostrovskoe,6300000
21298,2014-08-05,33,16.0,2.0,2.0,5.0,1.0,1960.0,1.0,6.0,57999,Presnenskoe,6600000
11821,2013-11-05,17,10.0,5.0,2.0,5.0,2.0,1968.0,1.0,3.0,36154,Perovo,1300000
24530,2014-11-10,38,18.0,9.0,2.0,12.0,2.0,1995.0,1.0,7.0,61396,Otradnoe,7950000
21369,2014-08-08,72,43.0,7.0,3.0,19.0,1.0,2011.0,3.0,9.0,78810,Koptevo,5000000
17453,2014-04-15,39,39.0,20.0,1.0,25.0,1.0,1.0,1.0,1.0,115352,Nagornoe,8591319
20138,2014-06-25,91,63.0,2.0,2.0,8.0,2.0,1956.0,4.0,7.0,106445,Gagarinskoe,8460000
28830,2015-04-02,60,60.0,2.0,1.0,25.0,1.0,2016.0,2.0,1.0,247469,Nekrasovka,6699000
14077,2014-01-24,44,28.0,2.0,,12.0,1.0,1975.0,2.0,6.0,61396,Otradnoe,7200000
18191,2014-05-06,81,32.0,3.0,3.0,4.0,2.0,1978.0,1.0,29.0,5740,Poselenie Pervomajskoe,7500000
29267,2015-04-20,47,47.0,17.0,1.0,17.0,1.0,2016.0,1.0,1.0,112804,Filevskij Park,9232824
23498,2014-10-13,82,48.0,9.0,3.0,14.0,1.0,1988.0,3.0,8.0,165727,Mar'ino,11700000
28973,2015-04-08,39,,7.0,1.0,17.0,1.0,0.0,1.0,0.0,17790,Poselenie Vnukovskoe,5097804
11193,2013-10-12,71,44.0,1.0,3.0,17.0,1.0,2003.0,3.0,9.0,118945,Vostochnoe Izmajlovo,10800000
12230,2013-11-18,76,45.0,7.0,3.0,17.0,1.0,1983.0,3.0,10.0,60315,Severnoe Medvedkovo,12000000
22807,2014-09-23,54,55.0,5.0,1.0,9.0,1.0,2016.0,2.0,1.0,76284,Nagatinskij Zaton,8586239
24608,2014-11-12,40,20.0,5.0,2.0,12.0,1.0,2003.0,1.0,8.0,89971,Ljublino,6000000
24717,2014-11-13,75,43.0,8.0,3.0,10.0,1.0,1997.0,3.0,8.0,165727,Mar'ino,11500000
21612,2014-08-18,35,13.0,8.0,4.0,13.0,5.0,2005.0,1.0,10.0,47245,Meshhanskoe,10000000
29990,2015-05-27,83,57.0,4.0,2.0,8.0,2.0,1960.0,3.0,8.0,102590,Danilovskoe,14200000
26178,2014-12-09,38,19.0,8.0,2.0,22.0,1.0,1994.0,1.0,10.0,155572,Butyrskoe,7500000
18000,2014-04-29,22,14.0,7.0,2.0,9.0,2.0,1971.0,1.0,3.0,60315,Severnoe Medvedkovo,3000000
21626,2014-08-18,33,17.0,4.0,2.0,5.0,1.0,1960.0,1.0,5.0,145576,Caricyno,4650000
14029,2014-01-23,44,27.0,3.0,3.0,9.0,1.0,1970.0,2.0,6.0,111874,Chertanovo Central'noe,7300000
18321,2014-05-12,37,19.0,13.0,,16.0,1.0,1981.0,1.0,8.0,86206,Bibirevo,6390000
16946,2014-04-03,109,78.0,4.0,3.0,17.0,1.0,1998.0,5.0,10.0,87713,Zapadnoe Degunino,16500000
26409,2014-12-15,74,42.0,2.0,3.0,18.0,1.0,2012.0,3.0,9.0,142462,Mozhajskoe,5590000
